Order ID,Customer ID,Warehouse ID,Customer Age,Customer Gender,Date,Product ID,SKU ID,Category,Quantity,Price per Unit
1605,CUST102,WH002,57,Male,2023-07-21,Product_158,SKU_607,Groceries & Gourmet Food,2,596.9
1605,CUST102,WH002,57,Male,2023-07-21,Product_020,SKU_488,Health & Wellness,2,954.57
1605,CUST102,WH002,57,Male,2023-07-21,Product_021,SKU_003,Groceries & Gourmet Food,5,485.24
1605,CUST102,WH002,57,Male,2023-07-21,Product_109,SKU_912,Fashion & Apparel,2,328.33
1605,CUST102,WH002,57,Male,2023-07-21,Product_082,SKU_844,Health & Wellness,4,114.05
1605,CUST102,WH002,57,Male,2023-07-21,Product_071,SKU_248,Beauty & Personal Care,1,75.02
1605,CUST102,WH002,57,Male,2023-07-21,Product_027,SKU_637,Books & Media,2,211.78
1605,CUST102,WH002,57,Male,2023-07-21,Product_073,SKU_903,Beauty & Personal Care,2,28.3
1605,CUST102,WH002,57,Male,2023-07-21,Product_164,SKU_943,Electronics,4,263.59
1605,CUST102,WH002,57,Male,2023-07-21,Product_088,SKU_105,Electronics,2,669.77
1605,CUST102,WH002,57,Male,2023-07-21,Product_073,SKU_379,Beauty & Personal Care,2,85.77
1610,CUST521,WH004,60,Male,2023-11-27,Product_199,SKU_518,Automotive,1,602.1
1610,CUST521,WH004,60,Male,2023-11-27,Product_124,SKU_711,Toys & Games,3,67.51
1610,CUST521,WH004,60,Male,2023-11-27,Product_087,SKU_064,Beauty & Personal Care,5,73.84
1610,CUST521,WH004,60,Male,2023-11-27,Product_071,SKU_213,Beauty & Personal Care,2,23.9
1615,CUST726,WH001,42,Female,2023-12-16,Product_016,SKU_156,Home Appliances,3,319.17
1615,CUST726,WH001,42,Female,2023-12-16,Product_143,SKU_002,Fashion & Apparel,4,468.74
1618,CUST636,WH002,43,Male,2023-05-21,Product_040,SKU_534,Health & Wellness,1,308.57
1618,CUST636,WH002,43,Male,2023-05-21,Product_098,SKU_270,Books & Media,2,146.39
1618,CUST636,WH002,43,Male,2023-05-21,Product_149,SKU_766,Groceries & Gourmet Food,5,906.27
1625,CUST111,WH004,57,Female,2023-10-13,Product_138,SKU_330,Toys & Games,5,437.61
1625,CUST111,WH004,57,Female,2023-10-13,Product_121,SKU_879,Groceries & Gourmet Food,4,178.4
1625,CUST111,WH004,57,Female,2023-10-13,Product_130,SKU_920,Fashion & Apparel,5,841.86
1625,CUST111,WH004,57,Female,2023-10-13,Product_174,SKU_911,Health & Wellness,5,704.01
1625,CUST111,WH004,57,Female,2023-10-13,Product_097,SKU_352,Toys & Games,1,798.43
1625,CUST111,WH004,57,Female,2023-10-13,Product_073,SKU_903,Beauty & Personal Care,3,52.71
1625,CUST111,WH004,57,Female,2023-10-13,Product_088,SKU_105,Electronics,1,66.65
1626,CUST197,WH005,36,Female,2023-10-21,Product_101,SKU_194,Health & Wellness,1,453.82
1626,CUST197,WH005,36,Female,2023-10-21,Product_164,SKU_997,Electronics,5,589.39
1626,CUST197,WH005,36,Female,2023-10-21,Product_022,SKU_531,Sports & Outdoors,3,471.22
1626,CUST197,WH005,36,Female,2023-10-21,Product_117,SKU_277,Books & Media,3,889.52
1626,CUST197,WH005,36,Female,2023-10-21,Product_159,SKU_679,Electronics,3,100.45
1626,CUST197,WH005,36,Female,2023-10-21,Product_096,SKU_665,Home Appliances,2,626.62
1630,CUST134,WH003,24,Female,2023-04-05,Product_064,SKU_166,Fashion & Apparel,3,338.16
1632,CUST609,WH004,60,Male,2023-09-24,Product_043,SKU_846,Toys & Games,1,55.9
1632,CUST609,WH004,60,Male,2023-09-24,Product_064,SKU_256,Fashion & Apparel,3,993.99
1635,CUST240,WH002,62,Female,2023-08-22,Product_156,SKU_524,Beauty & Personal Care,1,50.65
1635,CUST240,WH002,62,Female,2023-08-22,Product_072,SKU_795,Electronics,4,266.29
1636,CUST997,WH001,46,Male,2023-03-10,Product_106,SKU_630,Books & Media,2,895.01
1636,CUST997,WH001,46,Male,2023-03-10,Product_008,SKU_414,Fashion & Apparel,4,745.58
1636,CUST997,WH001,46,Male,2023-03-10,Product_171,SKU_636,Toys & Games,5,767.46
1637,CUST964,WH005,21,Male,2023-02-04,Product_072,SKU_795,Electronics,4,623.29
1637,CUST964,WH005,21,Male,2023-02-04,Product_073,SKU_659,Beauty & Personal Care,2,38.07
1637,CUST964,WH005,21,Male,2023-02-04,Product_076,SKU_886,Fashion & Apparel,4,313.37
1637,CUST964,WH005,21,Male,2023-02-04,Product_067,SKU_196,Home Appliances,2,52.35
1638,CUST228,WH001,52,Female,2023-12-19,Product_011,SKU_295,Beauty & Personal Care,4,53.5
1638,CUST228,WH001,52,Female,2023-12-19,Product_006,SKU_536,Automotive,1,506.4
1638,CUST228,WH001,52,Female,2023-12-19,Product_021,SKU_694,Groceries & Gourmet Food,3,789.77
1638,CUST228,WH001,52,Female,2023-12-19,Product_168,SKU_751,Groceries & Gourmet Food,3,414.36
1639,CUST735,WH002,38,Female,2023-05-02,Product_028,SKU_859,Books & Media,2,445.13
1639,CUST735,WH002,38,Female,2023-05-02,Product_167,SKU_229,Toys & Games,4,126.85
1644,CUST335,WH004,23,Female,2023-08-31,Product_081,SKU_774,Books & Media,1,482.83
1644,CUST335,WH004,23,Female,2023-08-31,Product_084,SKU_057,Groceries & Gourmet Food,1,880.23
1647,CUST291,WH002,53,Male,2023-01-26,Product_021,SKU_504,Groceries & Gourmet Food,1,219.47
1648,CUST184,WH005,38,Female,2023-06-19,Product_186,SKU_537,Toys & Games,5,871.34
1648,CUST184,WH005,38,Female,2023-06-19,Product_011,SKU_832,Beauty & Personal Care,2,92.05
1648,CUST184,WH005,38,Female,2023-06-19,Product_089,SKU_343,Sports & Outdoors,1,277.06
1649,CUST230,WH005,29,Male,2023-05-14,Product_200,SKU_271,Fashion & Apparel,4,733.35
1649,CUST230,WH005,29,Male,2023-05-14,Product_093,SKU_613,Books & Media,4,393.11
1649,CUST230,WH005,29,Male,2023-05-14,Product_169,SKU_018,Automotive,2,203.17
1650,CUST721,WH005,64,Male,2023-07-15,Product_159,SKU_395,Electronics,4,733.52
1650,CUST721,WH005,64,Male,2023-07-15,Product_164,SKU_197,Electronics,1,796.55
1653,CUST008,WH005,46,Female,2023-09-24,Product_097,SKU_036,Toys & Games,1,541.09
1654,CUST257,WH001,24,Female,2023-09-24,Product_173,SKU_739,Fashion & Apparel,5,129.05
1654,CUST257,WH001,24,Female,2023-09-24,Product_054,SKU_238,Books & Media,5,606.29
1654,CUST257,WH001,24,Female,2023-09-24,Product_161,SKU_427,Fashion & Apparel,1,249.76
1654,CUST257,WH001,24,Female,2023-09-24,Product_144,SKU_466,Fashion & Apparel,3,835.62
1655,CUST400,WH002,52,Male,2023-11-09,Product_155,SKU_987,Toys & Games,4,878.21
1655,CUST400,WH002,52,Male,2023-11-09,Product_036,SKU_947,Sports & Outdoors,1,305.47
1655,CUST400,WH002,52,Male,2023-11-09,Product_031,SKU_720,Sports & Outdoors,2,996.2
1655,CUST400,WH002,52,Male,2023-11-09,Product_063,SKU_938,Health & Wellness,5,536.8
1655,CUST400,WH002,52,Male,2023-11-09,Product_055,SKU_557,Automotive,2,294.88
1655,CUST400,WH002,52,Male,2023-11-09,Product_101,SKU_266,Health & Wellness,4,745.21
1655,CUST400,WH002,52,Male,2023-11-09,Product_085,SKU_850,Books & Media,1,629.42
1655,CUST400,WH002,52,Male,2023-11-09,Product_152,SKU_906,Beauty & Personal Care,4,48.23
1655,CUST400,WH002,52,Male,2023-11-09,Product_190,SKU_663,Groceries & Gourmet Food,4,273.48
1657,CUST464,WH003,64,Female,2023-12-29,Product_091,SKU_646,Books & Media,3,977.48
1657,CUST464,WH003,64,Female,2023-12-29,Product_004,SKU_642,Beauty & Personal Care,4,27.24
1657,CUST464,WH003,64,Female,2023-12-29,Product_110,SKU_798,Health & Wellness,2,649.36
1664,CUST042,WH002,62,Female,2023-09-21,Product_102,SKU_498,Automotive,1,810.02
1664,CUST042,WH002,62,Female,2023-09-21,Product_086,SKU_538,Electronics,3,743.34
1664,CUST042,WH002,62,Female,2023-09-21,Product_062,SKU_459,Toys & Games,5,860.73
1666,CUST336,WH003,38,Female,2023-07-14,Product_091,SKU_799,Books & Media,5,104.57
1666,CUST336,WH003,38,Female,2023-07-14,Product_134,SKU_996,Beauty & Personal Care,2,57.18
1666,CUST336,WH003,38,Female,2023-07-14,Product_079,SKU_437,Sports & Outdoors,4,438.69
1666,CUST336,WH003,38,Female,2023-07-14,Product_196,SKU_856,Books & Media,3,601.04
1666,CUST336,WH003,38,Female,2023-07-14,Product_096,SKU_274,Home Appliances,2,333.1
1666,CUST336,WH003,38,Female,2023-07-14,Product_094,SKU_578,Home Appliances,2,271.94
1666,CUST336,WH003,38,Female,2023-07-14,Product_182,SKU_573,Beauty & Personal Care,4,48.94
1666,CUST336,WH003,38,Female,2023-07-14,Product_098,SKU_564,Books & Media,5,895.59
1666,CUST336,WH003,38,Female,2023-07-14,Product_031,SKU_720,Sports & Outdoors,3,832.16
1666,CUST336,WH003,38,Female,2023-07-14,Product_041,SKU_122,Automotive,1,208.55
1669,CUST544,WH003,28,Female,2023-06-11,Product_064,SKU_908,Fashion & Apparel,1,141.63
1669,CUST544,WH003,28,Female,2023-06-11,Product_135,SKU_478,Books & Media,4,631.1
1669,CUST544,WH003,28,Female,2023-06-11,Product_018,SKU_108,Fashion & Apparel,3,547.86
1669,CUST544,WH003,28,Female,2023-06-11,Product_190,SKU_424,Groceries & Gourmet Food,2,73.78
1669,CUST544,WH003,28,Female,2023-06-11,Product_091,SKU_807,Books & Media,2,825.47
1669,CUST544,WH003,28,Female,2023-06-11,Product_022,SKU_531,Sports & Outdoors,1,269.32
1671,CUST852,WH003,29,Male,2023-05-20,Product_122,SKU_365,Electronics,1,163.82
1671,CUST852,WH003,29,Male,2023-05-20,Product_110,SKU_584,Health & Wellness,2,460.52
1672,CUST123,WH005,55,Male,2023-05-27,Product_061,SKU_922,Toys & Games,1,79.31
1673,CUST257,WH005,24,Female,2023-06-26,Product_003,SKU_697,Toys & Games,3,246.1
1673,CUST257,WH005,24,Female,2023-06-26,Product_195,SKU_847,Fashion & Apparel,4,651.08
1673,CUST257,WH005,24,Female,2023-06-26,Product_153,SKU_688,Toys & Games,2,326.92
1673,CUST257,WH005,24,Female,2023-06-26,Product_188,SKU_139,Automotive,4,999.08
1673,CUST257,WH005,24,Female,2023-06-26,Product_198,SKU_369,Health & Wellness,1,80.86
1673,CUST257,WH005,24,Female,2023-06-26,Product_016,SKU_156,Home Appliances,3,436.07
1673,CUST257,WH005,24,Female,2023-06-26,Product_034,SKU_723,Automotive,4,749.5
1673,CUST257,WH005,24,Female,2023-06-26,Product_160,SKU_340,Health & Wellness,5,436.96
1673,CUST257,WH005,24,Female,2023-06-26,Product_023,SKU_406,Beauty & Personal Care,4,23.91
1673,CUST257,WH005,24,Female,2023-06-26,Product_107,SKU_050,Sports & Outdoors,1,235.19
1675,CUST862,WH004,36,Female,2023-09-07,Product_176,SKU_603,Health & Wellness,2,365.31
1675,CUST862,WH004,36,Female,2023-09-07,Product_029,SKU_892,Automotive,1,685.89
1675,CUST862,WH004,36,Female,2023-09-07,Product_074,SKU_773,Beauty & Personal Care,5,95.41
1675,CUST862,WH004,36,Female,2023-09-07,Product_057,SKU_999,Automotive,1,503.08
1677,CUST501,WH005,18,Female,2023-05-30,Product_170,SKU_496,Books & Media,4,142.61
1677,CUST501,WH005,18,Female,2023-05-30,Product_137,SKU_095,Home Appliances,1,112.37
1678,CUST651,WH003,37,Male,2023-09-09,Product_199,SKU_818,Automotive,3,511.6
1678,CUST651,WH003,37,Male,2023-09-09,Product_063,SKU_085,Health & Wellness,1,941.89
1678,CUST651,WH003,37,Male,2023-09-09,Product_164,SKU_865,Electronics,4,961.54
1681,CUST992,WH004,36,Female,2023-12-20,Product_129,SKU_696,Fashion & Apparel,2,554.75
1681,CUST992,WH004,36,Female,2023-12-20,Product_196,SKU_413,Books & Media,3,65.39
1681,CUST992,WH004,36,Female,2023-12-20,Product_130,SKU_920,Fashion & Apparel,3,701.74
1681,CUST992,WH004,36,Female,2023-12-20,Product_138,SKU_471,Toys & Games,1,544.92
1682,CUST394,WH004,42,Female,2023-11-13,Product_090,SKU_132,Toys & Games,5,183.21
1682,CUST394,WH004,42,Female,2023-11-13,Product_066,SKU_182,Home Appliances,3,810.47
1682,CUST394,WH004,42,Female,2023-11-13,Product_008,SKU_388,Fashion & Apparel,1,731.99
1683,CUST420,WH002,31,Female,2023-04-28,Product_131,SKU_283,Health & Wellness,2,673.36
1683,CUST420,WH002,31,Female,2023-04-28,Product_158,SKU_791,Groceries & Gourmet Food,5,970.1
1683,CUST420,WH002,31,Female,2023-04-28,Product_163,SKU_975,Fashion & Apparel,4,835.01
1683,CUST420,WH002,31,Female,2023-04-28,Product_164,SKU_197,Electronics,3,652.74
1683,CUST420,WH002,31,Female,2023-04-28,Product_089,SKU_343,Sports & Outdoors,2,98.6
1683,CUST420,WH002,31,Female,2023-04-28,Product_035,SKU_009,Groceries & Gourmet Food,1,447.14
1683,CUST420,WH002,31,Female,2023-04-28,Product_136,SKU_901,Groceries & Gourmet Food,5,491.33
1685,CUST689,WH002,56,Female,2023-12-21,Product_068,SKU_477,Health & Wellness,2,98.32
1685,CUST689,WH002,56,Female,2023-12-21,Product_102,SKU_186,Automotive,1,835.71
1685,CUST689,WH002,56,Female,2023-12-21,Product_091,SKU_551,Books & Media,5,868.47
1687,CUST359,WH003,62,Female,2023-11-04,Product_027,SKU_356,Books & Media,1,961.29
1687,CUST359,WH003,62,Female,2023-11-04,Product_014,SKU_877,Beauty & Personal Care,1,91.97
1689,CUST036,WH005,20,Female,2023-05-27,Product_179,SKU_971,Home Appliances,1,800.44
1689,CUST036,WH005,20,Female,2023-05-27,Product_025,SKU_394,Toys & Games,1,576.91
1689,CUST036,WH005,20,Female,2023-05-27,Product_183,SKU_250,Fashion & Apparel,3,867.14
1690,CUST585,WH005,52,Male,2023-06-28,Product_172,SKU_522,Groceries & Gourmet Food,2,260.38
1690,CUST585,WH005,52,Male,2023-06-28,Product_173,SKU_553,Fashion & Apparel,1,749.68
1690,CUST585,WH005,52,Male,2023-06-28,Product_063,SKU_813,Health & Wellness,2,789.84
1690,CUST585,WH005,52,Male,2023-06-28,Product_157,SKU_247,Home Appliances,5,553.89
1692,CUST485,WH002,61,Male,2023-04-25,Product_017,SKU_157,Beauty & Personal Care,1,43.04
1693,CUST658,WH002,45,Female,2023-07-02,Product_200,SKU_271,Fashion & Apparel,1,918.62
1693,CUST658,WH002,45,Female,2023-07-02,Product_061,SKU_345,Toys & Games,3,410.44
1693,CUST658,WH002,45,Female,2023-07-02,Product_013,SKU_898,Home Appliances,1,236.21
1693,CUST658,WH002,45,Female,2023-07-02,Product_043,SKU_846,Toys & Games,4,616.07
1693,CUST658,WH002,45,Female,2023-07-02,Product_173,SKU_299,Fashion & Apparel,1,261.01
1693,CUST658,WH002,45,Female,2023-07-02,Product_073,SKU_905,Beauty & Personal Care,2,35.96
1693,CUST658,WH002,45,Female,2023-07-02,Product_044,SKU_583,Beauty & Personal Care,1,47.04
1693,CUST658,WH002,45,Female,2023-07-02,Product_146,SKU_106,Sports & Outdoors,3,852.91
1693,CUST658,WH002,45,Female,2023-07-02,Product_110,SKU_291,Health & Wellness,5,929.73
1693,CUST658,WH002,45,Female,2023-07-02,Product_073,SKU_903,Beauty & Personal Care,5,62.97
1696,CUST194,WH005,59,Female,2023-03-26,Product_002,SKU_169,Home Appliances,1,843.44
1696,CUST194,WH005,59,Female,2023-03-26,Product_120,SKU_662,Electronics,2,293.37
1696,CUST194,WH005,59,Female,2023-03-26,Product_156,SKU_793,Beauty & Personal Care,1,61.45
1696,CUST194,WH005,59,Female,2023-03-26,Product_102,SKU_498,Automotive,2,782.39
1696,CUST194,WH005,59,Female,2023-03-26,Product_159,SKU_476,Electronics,4,965.46
1696,CUST194,WH005,59,Female,2023-03-26,Product_001,SKU_037,Health & Wellness,4,634.78
1696,CUST194,WH005,59,Female,2023-03-26,Product_179,SKU_060,Home Appliances,5,55.46
1696,CUST194,WH005,59,Female,2023-03-26,Product_020,SKU_438,Health & Wellness,3,836.0
1696,CUST194,WH005,59,Female,2023-03-26,Product_024,SKU_027,Beauty & Personal Care,4,82.94
1696,CUST194,WH005,59,Female,2023-03-26,Product_031,SKU_720,Sports & Outdoors,1,671.5
1696,CUST194,WH005,59,Female,2023-03-26,Product_029,SKU_892,Automotive,5,727.75
1698,CUST124,WH004,55,Male,2023-04-27,Product_079,SKU_874,Sports & Outdoors,2,240.39
1699,CUST448,WH004,53,Female,2023-03-16,Product_007,SKU_623,Books & Media,3,385.7
1699,CUST448,WH004,53,Female,2023-03-16,Product_085,SKU_850,Books & Media,4,203.4
1699,CUST448,WH004,53,Female,2023-03-16,Product_177,SKU_212,Toys & Games,3,355.04
1699,CUST448,WH004,53,Female,2023-03-16,Product_200,SKU_985,Fashion & Apparel,5,691.28
1699,CUST448,WH004,53,Female,2023-03-16,Product_138,SKU_242,Toys & Games,5,792.82
1699,CUST448,WH004,53,Female,2023-03-16,Product_092,SKU_827,Fashion & Apparel,1,340.73
1699,CUST448,WH004,53,Female,2023-03-16,Product_042,SKU_658,Books & Media,2,536.09
1700,CUST978,WH003,56,Male,2023-12-07,Product_200,SKU_985,Fashion & Apparel,4,171.89
1700,CUST978,WH003,56,Male,2023-12-07,Product_038,SKU_817,Health & Wellness,1,422.01
1700,CUST978,WH003,56,Male,2023-12-07,Product_146,SKU_328,Sports & Outdoors,5,853.6
1701,CUST017,WH003,22,Female,2023-08-21,Product_087,SKU_618,Beauty & Personal Care,4,24.96
1701,CUST017,WH003,22,Female,2023-08-21,Product_055,SKU_557,Automotive,4,854.3
1701,CUST017,WH003,22,Female,2023-08-21,Product_123,SKU_432,Automotive,5,468.11
1701,CUST017,WH003,22,Female,2023-08-21,Product_025,SKU_394,Toys & Games,5,721.57
1701,CUST017,WH003,22,Female,2023-08-21,Product_180,SKU_408,Fashion & Apparel,3,473.23
1701,CUST017,WH003,22,Female,2023-08-21,Product_034,SKU_724,Automotive,1,733.25
1703,CUST884,WH004,52,Female,2023-07-24,Product_023,SKU_602,Beauty & Personal Care,4,77.89
1703,CUST884,WH004,52,Female,2023-07-24,Product_153,SKU_322,Toys & Games,2,602.73
1703,CUST884,WH004,52,Female,2023-07-24,Product_183,SKU_390,Fashion & Apparel,3,545.3
1703,CUST884,WH004,52,Female,2023-07-24,Product_085,SKU_656,Books & Media,3,849.7
1704,CUST322,WH002,21,Female,2023-05-12,Product_011,SKU_295,Beauty & Personal Care,4,71.4
1704,CUST322,WH002,21,Female,2023-05-12,Product_146,SKU_106,Sports & Outdoors,5,795.06
1704,CUST322,WH002,21,Female,2023-05-12,Product_083,SKU_033,Toys & Games,4,804.04
1704,CUST322,WH002,21,Female,2023-05-12,Product_130,SKU_113,Fashion & Apparel,3,603.52
1704,CUST322,WH002,21,Female,2023-05-12,Product_012,SKU_357,Home Appliances,4,71.53
1705,CUST217,WH004,62,Male,2023-04-05,Product_197,SKU_161,Electronics,2,966.42
1711,CUST888,WH004,30,Female,2023-08-30,Product_192,SKU_131,Electronics,3,436.2
1711,CUST888,WH004,30,Female,2023-08-30,Product_041,SKU_940,Automotive,2,63.57
1711,CUST888,WH004,30,Female,2023-08-30,Product_142,SKU_858,Health & Wellness,1,531.29
1711,CUST888,WH004,30,Female,2023-08-30,Product_093,SKU_698,Books & Media,3,393.07
1713,CUST559,WH003,42,Female,2023-03-04,Product_176,SKU_187,Health & Wellness,2,122.51
1713,CUST559,WH003,42,Female,2023-03-04,Product_071,SKU_894,Beauty & Personal Care,2,98.68
1713,CUST559,WH003,42,Female,2023-03-04,Product_041,SKU_940,Automotive,3,910.63
1713,CUST559,WH003,42,Female,2023-03-04,Product_200,SKU_271,Fashion & Apparel,4,277.61
1713,CUST559,WH003,42,Female,2023-03-04,Product_062,SKU_568,Toys & Games,1,439.31
1713,CUST559,WH003,42,Female,2023-03-04,Product_028,SKU_859,Books & Media,1,735.2
1714,CUST934,WH001,57,Female,2023-10-19,Product_078,SKU_117,Automotive,4,200.04
1714,CUST934,WH001,57,Female,2023-10-19,Product_199,SKU_398,Automotive,5,234.11
1714,CUST934,WH001,57,Female,2023-10-19,Product_096,SKU_810,Home Appliances,5,740.56
1714,CUST934,WH001,57,Female,2023-10-19,Product_180,SKU_895,Fashion & Apparel,5,748.47
1714,CUST934,WH001,57,Female,2023-10-19,Product_199,SKU_112,Automotive,1,524.92
1714,CUST934,WH001,57,Female,2023-10-19,Product_040,SKU_236,Health & Wellness,5,839.74
1715,CUST598,WH001,19,Female,2023-11-07,Product_038,SKU_817,Health & Wellness,4,498.53
1715,CUST598,WH001,19,Female,2023-11-07,Product_050,SKU_092,Books & Media,5,236.07
1715,CUST598,WH001,19,Female,2023-11-07,Product_199,SKU_346,Automotive,1,930.73
1717,CUST189,WH001,54,Female,2023-01-06,Product_063,SKU_938,Health & Wellness,5,582.24
1717,CUST189,WH001,54,Female,2023-01-06,Product_082,SKU_389,Health & Wellness,2,945.5
1718,CUST718,WH004,36,Male,2023-02-19,Product_048,SKU_973,Toys & Games,5,941.68
1718,CUST718,WH004,36,Male,2023-02-19,Product_157,SKU_227,Home Appliances,4,301.72
1718,CUST718,WH004,36,Male,2023-02-19,Product_127,SKU_860,Books & Media,4,592.54
1718,CUST718,WH004,36,Male,2023-02-19,Product_063,SKU_768,Health & Wellness,2,706.18
1718,CUST718,WH004,36,Male,2023-02-19,Product_116,SKU_866,Home Appliances,1,113.52
1721,CUST272,WH003,18,Male,2023-12-29,Product_071,SKU_006,Beauty & Personal Care,3,30.05
1721,CUST272,WH003,18,Male,2023-12-29,Product_199,SKU_818,Automotive,4,662.53
1721,CUST272,WH003,18,Male,2023-12-29,Product_114,SKU_962,Home Appliances,3,530.85
1721,CUST272,WH003,18,Male,2023-12-29,Product_004,SKU_753,Beauty & Personal Care,3,65.28
1721,CUST272,WH003,18,Male,2023-12-29,Product_055,SKU_080,Automotive,3,583.48
1723,CUST238,WH005,48,Male,2023-11-03,Product_124,SKU_606,Toys & Games,2,820.1
1723,CUST238,WH005,48,Male,2023-11-03,Product_119,SKU_348,Home Appliances,1,702.54
1723,CUST238,WH005,48,Male,2023-11-03,Product_183,SKU_221,Fashion & Apparel,5,993.02
1723,CUST238,WH005,48,Male,2023-11-03,Product_097,SKU_036,Toys & Games,3,893.96
1724,CUST391,WH001,30,Female,2023-02-15,Product_185,SKU_722,Beauty & Personal Care,1,51.8
1724,CUST391,WH001,30,Female,2023-02-15,Product_159,SKU_198,Electronics,1,979.36
1724,CUST391,WH001,30,Female,2023-02-15,Product_037,SKU_812,Electronics,2,717.43
1724,CUST391,WH001,30,Female,2023-02-15,Product_110,SKU_291,Health & Wellness,1,576.47
1727,CUST622,WH003,35,Female,2023-04-16,Product_137,SKU_610,Home Appliances,2,718.67
1727,CUST622,WH003,35,Female,2023-04-16,Product_078,SKU_149,Automotive,4,985.72
1727,CUST622,WH003,35,Female,2023-04-16,Product_021,SKU_948,Groceries & Gourmet Food,1,998.62
1728,CUST323,WH003,56,Male,2023-05-27,Product_093,SKU_300,Books & Media,3,431.24
1729,CUST492,WH001,26,Female,2023-02-26,Product_145,SKU_374,Fashion & Apparel,1,754.11
1729,CUST492,WH001,26,Female,2023-02-26,Product_069,SKU_942,Toys & Games,1,148.16
1729,CUST492,WH001,26,Female,2023-02-26,Product_169,SKU_741,Automotive,4,82.86
1729,CUST492,WH001,26,Female,2023-02-26,Product_185,SKU_837,Beauty & Personal Care,3,75.24
1729,CUST492,WH001,26,Female,2023-02-26,Product_179,SKU_835,Home Appliances,1,879.36
1729,CUST492,WH001,26,Female,2023-02-26,Product_074,SKU_773,Beauty & Personal Care,1,62.56
1729,CUST492,WH001,26,Female,2023-02-26,Product_151,SKU_781,Automotive,4,579.46
1729,CUST492,WH001,26,Female,2023-02-26,Product_195,SKU_464,Fashion & Apparel,3,644.57
1731,CUST270,WH002,25,Male,2023-07-02,Product_168,SKU_566,Groceries & Gourmet Food,5,310.72
1731,CUST270,WH002,25,Male,2023-07-02,Product_099,SKU_032,Beauty & Personal Care,3,53.67
1731,CUST270,WH002,25,Male,2023-07-02,Product_137,SKU_313,Home Appliances,2,112.41
1731,CUST270,WH002,25,Male,2023-07-02,Product_155,SKU_987,Toys & Games,2,557.89
1731,CUST270,WH002,25,Male,2023-07-02,Product_125,SKU_842,Toys & Games,4,622.23
1733,CUST115,WH004,46,Male,2023-05-04,Product_145,SKU_233,Fashion & Apparel,1,192.0
1734,CUST843,WH001,42,Male,2023-09-29,Product_043,SKU_669,Toys & Games,5,216.72
1734,CUST843,WH001,42,Male,2023-09-29,Product_169,SKU_670,Automotive,3,694.21
1734,CUST843,WH001,42,Male,2023-09-29,Product_055,SKU_080,Automotive,5,985.88
1734,CUST843,WH001,42,Male,2023-09-29,Product_042,SKU_028,Books & Media,1,230.67
1734,CUST843,WH001,42,Male,2023-09-29,Product_089,SKU_364,Sports & Outdoors,4,829.57
1735,CUST061,WH003,45,Male,2023-03-25,Product_052,SKU_135,Health & Wellness,5,946.49
1735,CUST061,WH003,45,Male,2023-03-25,Product_184,SKU_902,Toys & Games,5,796.52
1736,CUST966,WH003,65,Female,2023-12-08,Product_106,SKU_778,Books & Media,1,377.63
1736,CUST966,WH003,65,Female,2023-12-08,Product_195,SKU_701,Fashion & Apparel,1,850.88
1736,CUST966,WH003,65,Female,2023-12-08,Product_130,SKU_547,Fashion & Apparel,2,724.0
1736,CUST966,WH003,65,Female,2023-12-08,Product_028,SKU_548,Books & Media,2,226.45
1736,CUST966,WH003,65,Female,2023-12-08,Product_143,SKU_811,Fashion & Apparel,4,120.59
1737,CUST023,WH002,47,Female,2023-12-10,Product_074,SKU_885,Beauty & Personal Care,2,90.76
1737,CUST023,WH002,47,Female,2023-12-10,Product_031,SKU_025,Sports & Outdoors,2,380.73
1737,CUST023,WH002,47,Female,2023-12-10,Product_166,SKU_523,Sports & Outdoors,3,500.06
1737,CUST023,WH002,47,Female,2023-12-10,Product_053,SKU_443,Automotive,4,369.88
1738,CUST862,WH002,36,Female,2023-01-17,Product_092,SKU_827,Fashion & Apparel,1,333.56
1738,CUST862,WH002,36,Female,2023-01-17,Product_178,SKU_574,Beauty & Personal Care,5,88.17
1738,CUST862,WH002,36,Female,2023-01-17,Product_182,SKU_249,Beauty & Personal Care,2,66.8
1738,CUST862,WH002,36,Female,2023-01-17,Product_098,SKU_650,Books & Media,3,61.92
1738,CUST862,WH002,36,Female,2023-01-17,Product_174,SKU_483,Health & Wellness,2,414.3
1739,CUST997,WH003,46,Male,2023-10-22,Product_027,SKU_420,Books & Media,3,830.01
1739,CUST997,WH003,46,Male,2023-10-22,Product_199,SKU_346,Automotive,2,915.12
1739,CUST997,WH003,46,Male,2023-10-22,Product_145,SKU_737,Fashion & Apparel,3,619.86
1739,CUST997,WH003,46,Male,2023-10-22,Product_038,SKU_967,Health & Wellness,4,202.45
1739,CUST997,WH003,46,Male,2023-10-22,Product_162,SKU_786,Health & Wellness,3,536.15
1739,CUST997,WH003,46,Male,2023-10-22,Product_072,SKU_924,Electronics,3,940.75
1739,CUST997,WH003,46,Male,2023-10-22,Product_168,SKU_661,Groceries & Gourmet Food,3,983.47
1742,CUST359,WH004,62,Female,2023-01-26,Product_045,SKU_608,Automotive,5,544.3
1742,CUST359,WH004,62,Female,2023-01-26,Product_196,SKU_856,Books & Media,3,483.48
1742,CUST359,WH004,62,Female,2023-01-26,Product_025,SKU_394,Toys & Games,3,369.41
