Order ID,Customer ID,Warehouse ID,Customer Age,Customer Gender,Date,Recency,Order Gap
3010,CUST144,WH001,45,Male,2023-11-23,566,0.0
517,CUST144,WH001,45,Male,2023-11-24,565,1.0
517,CUST144,WH001,45,Male,2023-11-24,565,0.0
1084,CUST144,WH003,45,Male,2023-11-24,565,0.0
8426,CUST145,WH001,48,Female,2023-06-09,733,0.0
8095,CUST145,WH005,48,Female,2023-08-18,663,70.0
3048,CUST145,WH004,48,Female,2023-10-07,613,50.0
3048,CUST145,WH004,48,Female,2023-10-07,613,0.0
4789,CUST146,WH004,39,Male,2023-01-28,865,0.0
8191,CUST146,WH001,39,Male,2023-02-20,842,23.0
324,CUST146,WH001,39,Male,2023-03-16,818,24.0
324,CUST146,WH001,39,Male,2023-03-16,818,0.0
5009,CUST146,WH005,39,Male,2023-04-13,790,28.0
5009,CUST146,WH005,39,Male,2023-04-13,790,0.0
6507,CUST146,WH002,39,Male,2023-04-20,783,7.0
6507,CUST146,WH002,39,Male,2023-04-20,783,0.0
5424,CUST146,WH003,39,Male,2023-08-01,680,103.0
3147,CUST146,WH001,39,Male,2023-11-23,566,114.0
6434,CUST146,WH003,39,Male,2023-11-29,560,6.0
6434,CUST146,WH003,39,Male,2023-11-29,560,0.0
1496,CUST147,WH001,32,Male,2023-01-07,886,0.0
6064,CUST147,WH003,32,Male,2023-06-03,739,147.0
6064,CUST147,WH003,32,Male,2023-06-03,739,0.0
2290,CUST147,WH005,32,Male,2023-07-24,688,51.0
5920,CUST147,WH003,32,Male,2023-08-06,675,13.0
5920,CUST147,WH003,32,Male,2023-08-06,675,0.0
9075,CUST147,WH002,32,Male,2023-09-26,624,51.0
9075,CUST147,WH002,32,Male,2023-09-26,624,0.0
8234,CUST147,WH004,32,Male,2023-10-12,608,16.0
8234,CUST147,WH004,32,Male,2023-10-12,608,0.0
2789,CUST148,WH005,63,Female,2023-03-14,820,0.0
3782,CUST148,WH001,63,Female,2023-04-13,790,30.0
3782,CUST148,WH001,63,Female,2023-04-13,790,0.0
171,CUST148,WH001,63,Female,2023-06-24,718,72.0
171,CUST148,WH001,63,Female,2023-06-24,718,0.0
5293,CUST148,WH004,63,Female,2023-07-21,691,27.0
5293,CUST148,WH004,63,Female,2023-07-21,691,0.0
4554,CUST148,WH004,63,Female,2023-09-28,622,69.0
4554,CUST148,WH004,63,Female,2023-09-28,622,0.0
2690,CUST148,WH002,63,Female,2023-11-16,573,49.0
2690,CUST148,WH002,63,Female,2023-11-16,573,0.0
15,CUST148,WH001,63,Female,2023-12-02,557,16.0
9721,CUST149,WH005,58,Male,2023-04-02,801,0.0
7602,CUST149,WH001,58,Male,2023-07-06,706,95.0
3655,CUST149,WH004,58,Male,2023-08-08,673,33.0
3655,CUST149,WH004,58,Male,2023-08-08,673,0.0
8661,CUST149,WH001,58,Male,2023-11-06,583,90.0
8661,CUST149,WH001,58,Male,2023-11-06,583,0.0
468,CUST150,WH001,52,Female,2023-01-24,869,0.0
5172,CUST150,WH002,52,Female,2023-04-26,777,92.0
5172,CUST150,WH002,52,Female,2023-04-26,777,0.0
4584,CUST150,WH004,52,Female,2023-04-30,773,4.0
4584,CUST150,WH004,52,Female,2023-04-30,773,0.0
2721,CUST150,WH003,52,Female,2023-06-09,733,40.0
2721,CUST150,WH003,52,Female,2023-06-09,733,0.0
6890,CUST150,WH001,52,Female,2023-10-29,591,142.0
6890,CUST150,WH001,52,Female,2023-10-29,591,0.0
9893,CUST150,WH003,52,Female,2023-12-22,537,54.0
9893,CUST150,WH003,52,Female,2023-12-22,537,0.0
967,CUST151,WH002,21,Female,2023-04-02,801,0.0
4292,CUST151,WH005,21,Female,2023-04-10,793,8.0
4292,CUST151,WH005,21,Female,2023-04-10,793,0.0
4909,CUST151,WH005,21,Female,2023-04-17,786,7.0
4909,CUST151,WH005,21,Female,2023-04-17,786,0.0
2091,CUST151,WH001,21,Female,2023-04-21,782,4.0
2091,CUST151,WH001,21,Female,2023-04-21,782,0.0
6448,CUST151,WH003,21,Female,2023-05-13,760,22.0
6448,CUST151,WH003,21,Female,2023-05-13,760,0.0
8456,CUST151,WH002,21,Female,2023-05-24,749,11.0
8456,CUST151,WH002,21,Female,2023-05-24,749,0.0
6653,CUST151,WH003,21,Female,2023-09-10,640,109.0
6653,CUST151,WH003,21,Female,2023-09-10,640,0.0
153,CUST151,WH005,21,Female,2023-12-06,553,87.0
153,CUST151,WH005,21,Female,2023-12-06,553,0.0
9243,CUST152,WH003,60,Female,2023-01-17,876,0.0
1989,CUST152,WH002,60,Female,2023-06-05,737,139.0
1989,CUST152,WH002,60,Female,2023-06-05,737,0.0
8649,CUST152,WH001,60,Female,2023-07-11,701,36.0
8138,CUST152,WH003,60,Female,2023-12-03,556,145.0
8138,CUST152,WH003,60,Female,2023-12-03,556,0.0
8924,CUST153,WH002,25,Female,2023-10-01,619,0.0
4992,CUST153,WH005,25,Female,2023-10-15,605,14.0
4992,CUST153,WH005,25,Female,2023-10-15,605,0.0
8192,CUST153,WH004,25,Female,2023-12-08,551,54.0
8192,CUST153,WH004,25,Female,2023-12-08,551,0.0
6554,CUST154,WH001,34,Female,2023-01-19,874,0.0
5552,CUST154,WH001,34,Female,2023-02-16,846,28.0
8219,CUST154,WH004,34,Female,2023-04-04,799,47.0
8219,CUST154,WH004,34,Female,2023-04-04,799,0.0
7532,CUST154,WH002,34,Female,2023-04-16,787,12.0
7776,CUST154,WH002,34,Female,2023-05-12,761,26.0
7776,CUST154,WH002,34,Female,2023-05-12,761,0.0
9225,CUST154,WH003,34,Female,2023-09-28,622,139.0
9225,CUST154,WH003,34,Female,2023-09-28,622,0.0
8616,CUST154,WH002,34,Female,2023-10-07,613,9.0
8616,CUST154,WH002,34,Female,2023-10-07,613,0.0
7135,CUST154,WH005,34,Female,2023-10-15,605,8.0
7135,CUST154,WH005,34,Female,2023-10-15,605,0.0
9232,CUST154,WH004,34,Female,2023-12-14,545,60.0
9232,CUST154,WH004,34,Female,2023-12-14,545,0.0
6856,CUST154,WH002,34,Female,2023-12-16,543,2.0
6856,CUST154,WH002,34,Female,2023-12-16,543,0.0
6048,CUST155,WH003,40,Male,2023-01-18,875,0.0
6467,CUST155,WH002,40,Male,2023-03-31,803,72.0
6467,CUST155,WH002,40,Male,2023-03-31,803,0.0
4955,CUST155,WH004,40,Male,2023-06-02,740,63.0
4955,CUST155,WH004,40,Male,2023-06-02,740,0.0
9754,CUST155,WH003,40,Male,2023-06-08,734,6.0
9754,CUST155,WH003,40,Male,2023-06-08,734,0.0
2745,CUST155,WH003,40,Male,2023-06-22,720,14.0
2745,CUST155,WH003,40,Male,2023-06-22,720,0.0
8815,CUST155,WH004,40,Male,2023-09-05,645,75.0
2235,CUST155,WH004,40,Male,2023-09-07,643,2.0
2235,CUST155,WH004,40,Male,2023-09-07,643,0.0
5325,CUST155,WH001,40,Male,2023-09-09,641,2.0
5325,CUST155,WH001,40,Male,2023-09-09,641,0.0
3346,CUST155,WH002,40,Male,2023-09-23,627,14.0
3346,CUST155,WH002,40,Male,2023-09-23,627,0.0
7731,CUST155,WH002,40,Male,2023-12-08,551,76.0
7731,CUST155,WH002,40,Male,2023-12-08,551,0.0
9412,CUST156,WH002,40,Male,2023-01-24,869,0.0
4770,CUST156,WH001,40,Male,2023-03-13,821,48.0
4770,CUST156,WH001,40,Male,2023-03-13,821,0.0
9593,CUST156,WH002,40,Male,2023-03-13,821,0.0
4385,CUST156,WH004,40,Male,2023-10-01,619,202.0
4385,CUST156,WH004,40,Male,2023-10-01,619,0.0
3630,CUST157,WH003,35,Male,2023-01-05,888,0.0
5977,CUST157,WH005,35,Male,2023-01-21,872,16.0
5977,CUST157,WH005,35,Male,2023-01-21,872,0.0
5044,CUST157,WH002,35,Male,2023-03-02,832,40.0
6807,CUST157,WH001,35,Male,2023-05-02,771,61.0
6807,CUST157,WH001,35,Male,2023-05-02,771,0.0
2550,CUST157,WH003,35,Male,2023-06-09,733,38.0
2550,CUST157,WH003,35,Male,2023-06-09,733,0.0
7849,CUST157,WH002,35,Male,2023-07-13,699,34.0
7849,CUST157,WH002,35,Male,2023-07-13,699,0.0
8499,CUST157,WH003,35,Male,2023-08-24,657,42.0
8499,CUST157,WH003,35,Male,2023-08-24,657,0.0
6794,CUST158,WH003,63,Male,2023-01-11,882,0.0
3020,CUST158,WH002,63,Male,2023-04-08,795,87.0
8727,CUST158,WH002,63,Male,2023-04-10,793,2.0
8727,CUST158,WH002,63,Male,2023-04-10,793,0.0
835,CUST158,WH002,63,Male,2023-05-05,768,25.0
835,CUST158,WH002,63,Male,2023-05-05,768,0.0
7215,CUST158,WH003,63,Male,2023-07-15,697,71.0
7215,CUST158,WH003,63,Male,2023-07-15,697,0.0
7220,CUST158,WH005,63,Male,2023-08-03,678,19.0
7220,CUST158,WH005,63,Male,2023-08-03,678,0.0
8437,CUST158,WH003,63,Male,2023-08-23,658,20.0
8437,CUST158,WH003,63,Male,2023-08-23,658,0.0
4731,CUST158,WH004,63,Male,2023-09-24,626,32.0
4731,CUST158,WH004,63,Male,2023-09-24,626,0.0
6515,CUST158,WH004,63,Male,2023-10-07,613,13.0
8400,CUST158,WH002,63,Male,2023-12-05,554,59.0
8400,CUST158,WH002,63,Male,2023-12-05,554,0.0
8844,CUST159,WH001,18,Female,2023-01-18,875,0.0
2678,CUST159,WH003,18,Female,2023-03-07,827,48.0
2678,CUST159,WH003,18,Female,2023-03-07,827,0.0
4877,CUST159,WH005,18,Female,2023-04-03,800,27.0
4073,CUST159,WH002,18,Female,2023-06-03,739,61.0
9746,CUST159,WH002,18,Female,2023-07-16,696,43.0
4826,CUST159,WH003,18,Female,2023-08-31,650,46.0
4826,CUST159,WH003,18,Female,2023-08-31,650,0.0
4466,CUST159,WH002,18,Female,2023-09-18,632,18.0
4466,CUST159,WH002,18,Female,2023-09-18,632,0.0
4386,CUST159,WH004,18,Female,2023-10-22,598,34.0
4386,CUST159,WH004,18,Female,2023-10-22,598,0.0
1025,CUST160,WH002,36,Female,2023-05-12,761,0.0
3248,CUST160,WH003,36,Female,2023-05-12,761,0.0
8027,CUST160,WH005,36,Female,2023-07-19,693,68.0
2972,CUST160,WH005,36,Female,2023-08-24,657,36.0
2972,CUST160,WH005,36,Female,2023-08-24,657,0.0
3848,CUST160,WH003,36,Female,2023-10-02,618,39.0
6,CUST160,WH001,36,Female,2023-11-07,582,36.0
6041,CUST160,WH005,36,Female,2023-11-30,559,23.0
6041,CUST160,WH005,36,Female,2023-11-30,559,0.0
3844,CUST160,WH002,36,Female,2023-12-20,539,20.0
4070,CUST161,WH005,56,Female,2023-01-06,887,0.0
8353,CUST161,WH005,56,Female,2023-03-10,824,63.0
5967,CUST161,WH003,56,Female,2023-06-09,733,91.0
4805,CUST161,WH001,56,Female,2023-06-22,720,13.0
4805,CUST161,WH001,56,Female,2023-06-22,720,0.0
2319,CUST161,WH005,56,Female,2023-09-04,646,74.0
2319,CUST161,WH005,56,Female,2023-09-04,646,0.0
7116,CUST161,WH002,56,Female,2023-10-16,604,42.0
7116,CUST161,WH002,56,Female,2023-10-16,604,0.0
9255,CUST161,WH004,56,Female,2023-11-27,562,42.0
9255,CUST161,WH004,56,Female,2023-11-27,562,0.0
169,CUST162,WH004,35,Male,2023-05-15,758,0.0
5796,CUST162,WH003,35,Male,2023-07-24,688,70.0
5796,CUST162,WH003,35,Male,2023-07-24,688,0.0
7,CUST162,WH003,35,Male,2023-08-26,655,33.0
7,CUST162,WH003,35,Male,2023-08-26,655,0.0
2842,CUST162,WH002,35,Male,2023-12-28,531,124.0
2842,CUST162,WH002,35,Male,2023-12-28,531,0.0
5583,CUST163,WH003,34,Male,2023-02-03,859,0.0
4696,CUST163,WH005,34,Male,2023-02-21,841,18.0
7070,CUST163,WH001,34,Male,2023-04-29,774,67.0
7070,CUST163,WH001,34,Male,2023-04-29,774,0.0
6947,CUST163,WH003,34,Male,2023-06-02,740,34.0
6947,CUST163,WH003,34,Male,2023-06-02,740,0.0
6279,CUST163,WH001,34,Male,2023-06-18,724,16.0
6279,CUST163,WH001,34,Male,2023-06-18,724,0.0
3289,CUST163,WH001,34,Male,2023-12-11,548,176.0
3289,CUST163,WH001,34,Male,2023-12-11,548,0.0
5219,CUST164,WH002,49,Female,2023-08-13,668,0.0
2659,CUST164,WH005,49,Female,2023-09-26,624,44.0
2659,CUST164,WH005,49,Female,2023-09-26,624,0.0
1306,CUST164,WH004,49,Female,2023-12-08,551,73.0
1306,CUST164,WH004,49,Female,2023-12-08,551,0.0
5867,CUST165,WH004,40,Male,2023-03-02,832,0.0
135,CUST165,WH004,40,Male,2023-03-06,828,4.0
135,CUST165,WH004,40,Male,2023-03-06,828,0.0
5305,CUST165,WH004,40,Male,2023-03-28,806,22.0
5305,CUST165,WH004,40,Male,2023-03-28,806,0.0
4107,CUST165,WH002,40,Male,2023-04-24,779,27.0
4107,CUST165,WH002,40,Male,2023-04-24,779,0.0
2460,CUST165,WH003,40,Male,2023-07-14,698,81.0
2460,CUST165,WH003,40,Male,2023-07-14,698,0.0
95,CUST165,WH003,40,Male,2023-10-05,615,83.0
8946,CUST165,WH002,40,Male,2023-11-25,564,51.0
8946,CUST165,WH002,40,Male,2023-11-25,564,0.0
5673,CUST166,WH001,44,Female,2023-04-12,791,0.0
8738,CUST166,WH001,44,Female,2023-07-24,688,103.0
8738,CUST166,WH001,44,Female,2023-07-24,688,0.0
8992,CUST166,WH005,44,Female,2023-12-21,538,150.0
8992,CUST166,WH005,44,Female,2023-12-21,538,0.0
5183,CUST167,WH003,35,Female,2023-03-24,810,0.0
5263,CUST167,WH005,35,Female,2023-04-18,785,25.0
5263,CUST167,WH005,35,Female,2023-04-18,785,0.0
1484,CUST168,WH002,38,Female,2023-01-22,871,0.0
9803,CUST168,WH005,38,Female,2023-02-14,848,23.0
9803,CUST168,WH005,38,Female,2023-02-14,848,0.0
8326,CUST168,WH002,38,Female,2023-07-01,711,137.0
8326,CUST168,WH002,38,Female,2023-07-01,711,0.0
2621,CUST168,WH004,38,Female,2023-08-11,670,41.0
2621,CUST168,WH004,38,Female,2023-08-11,670,0.0
9613,CUST168,WH001,38,Female,2023-09-05,645,25.0
9613,CUST168,WH001,38,Female,2023-09-05,645,0.0
4418,CUST168,WH004,38,Female,2023-12-15,544,101.0
4418,CUST168,WH004,38,Female,2023-12-15,544,0.0
742,CUST169,WH001,32,Male,2023-02-15,847,0.0
7106,CUST169,WH001,32,Male,2023-03-08,826,21.0
7106,CUST169,WH001,32,Male,2023-03-08,826,0.0
2754,CUST169,WH003,32,Male,2023-04-03,800,26.0
2754,CUST169,WH003,32,Male,2023-04-03,800,0.0
7750,CUST169,WH003,32,Male,2023-05-03,770,30.0
7750,CUST169,WH003,32,Male,2023-05-03,770,0.0
5252,CUST169,WH005,32,Male,2023-07-17,695,75.0
5252,CUST169,WH005,32,Male,2023-07-17,695,0.0
6347,CUST169,WH004,32,Male,2023-07-18,694,1.0
6347,CUST169,WH004,32,Male,2023-07-18,694,0.0
7502,CUST169,WH005,32,Male,2023-08-17,664,30.0
7502,CUST169,WH005,32,Male,2023-08-17,664,0.0
9654,CUST169,WH001,32,Male,2023-08-24,657,7.0
9654,CUST169,WH001,32,Male,2023-08-24,657,0.0
7555,CUST169,WH002,32,Male,2023-11-01,588,69.0
7555,CUST169,WH002,32,Male,2023-11-01,588,0.0
4042,CUST169,WH002,32,Male,2023-11-16,573,15.0
4042,CUST169,WH002,32,Male,2023-11-16,573,0.0
3448,CUST170,WH005,42,Male,2023-01-08,885,0.0
5735,CUST170,WH003,42,Male,2023-05-29,744,141.0
5735,CUST170,WH003,42,Male,2023-05-29,744,0.0
9846,CUST170,WH004,42,Male,2023-06-24,718,26.0
9846,CUST170,WH004,42,Male,2023-06-24,718,0.0
4869,CUST170,WH003,42,Male,2023-11-08,581,137.0
4869,CUST170,WH003,42,Male,2023-11-08,581,0.0
9140,CUST170,WH004,42,Male,2023-12-13,546,35.0
9140,CUST170,WH004,42,Male,2023-12-13,546,0.0
8533,CUST171,WH004,43,Female,2023-04-23,780,0.0
136,CUST171,WH001,43,Female,2023-06-30,712,68.0
9432,CUST171,WH002,43,Female,2023-07-02,710,2.0
9432,CUST171,WH002,43,Female,2023-07-02,710,0.0
9077,CUST171,WH003,43,Female,2023-07-21,691,19.0
9077,CUST171,WH003,43,Female,2023-07-21,691,0.0
5971,CUST171,WH003,43,Female,2023-11-19,570,121.0
5971,CUST171,WH003,43,Female,2023-11-19,570,0.0
4293,CUST172,WH001,39,Male,2023-01-30,863,0.0
6756,CUST172,WH001,39,Male,2023-03-07,827,36.0
6756,CUST172,WH001,39,Male,2023-03-07,827,0.0
2307,CUST172,WH004,39,Male,2023-03-15,819,8.0
2307,CUST172,WH004,39,Male,2023-03-15,819,0.0
7088,CUST172,WH004,39,Male,2023-08-01,680,139.0
7088,CUST172,WH004,39,Male,2023-08-01,680,0.0
2955,CUST172,WH003,39,Male,2023-10-11,609,71.0
2955,CUST172,WH003,39,Male,2023-10-11,609,0.0
4303,CUST172,WH001,39,Male,2023-11-24,565,44.0
4303,CUST172,WH001,39,Male,2023-11-24,565,0.0
8121,CUST172,WH001,39,Male,2023-12-31,528,37.0
8557,CUST173,WH003,19,Male,2023-01-16,877,0.0
5352,CUST173,WH001,19,Male,2023-01-27,866,11.0
5352,CUST173,WH001,19,Male,2023-01-27,866,0.0
6854,CUST173,WH005,19,Male,2023-03-01,833,33.0
6854,CUST173,WH005,19,Male,2023-03-01,833,0.0
1358,CUST173,WH001,19,Male,2023-03-07,827,6.0
6452,CUST173,WH005,19,Male,2023-06-21,721,106.0
6452,CUST173,WH005,19,Male,2023-06-21,721,0.0
9744,CUST173,WH003,19,Male,2023-09-16,634,87.0
9744,CUST173,WH003,19,Male,2023-09-16,634,0.0
7044,CUST173,WH005,19,Male,2023-09-30,620,14.0
7044,CUST173,WH005,19,Male,2023-09-30,620,0.0
236,CUST174,WH003,23,Male,2023-03-25,809,0.0
8045,CUST174,WH004,23,Male,2023-04-08,795,14.0
8045,CUST174,WH004,23,Male,2023-04-08,795,0.0
5121,CUST174,WH002,23,Male,2023-04-15,788,7.0
5121,CUST174,WH002,23,Male,2023-04-15,788,0.0
253,CUST174,WH001,23,Male,2023-06-30,712,76.0
253,CUST174,WH001,23,Male,2023-06-30,712,0.0
235,CUST174,WH005,23,Male,2023-07-08,704,8.0
235,CUST174,WH005,23,Male,2023-07-08,704,0.0
3328,CUST174,WH003,23,Male,2023-07-14,698,6.0
3328,CUST174,WH003,23,Male,2023-07-14,698,0.0
6261,CUST174,WH005,23,Male,2023-09-01,649,49.0
6261,CUST174,WH005,23,Male,2023-09-01,649,0.0
8562,CUST174,WH004,23,Male,2023-11-22,567,82.0
8562,CUST174,WH004,23,Male,2023-11-22,567,0.0
4749,CUST175,WH004,23,Female,2023-01-19,874,0.0
1247,CUST175,WH005,23,Female,2023-02-10,852,22.0
1247,CUST175,WH005,23,Female,2023-02-10,852,0.0
7670,CUST175,WH001,23,Female,2023-03-13,821,31.0
7670,CUST175,WH001,23,Female,2023-03-13,821,0.0
115,CUST175,WH003,23,Female,2023-05-29,744,77.0
115,CUST175,WH003,23,Female,2023-05-29,744,0.0
919,CUST175,WH001,23,Female,2023-06-16,726,18.0
919,CUST175,WH001,23,Female,2023-06-16,726,0.0
3600,CUST175,WH004,23,Female,2023-09-26,624,102.0
3600,CUST175,WH004,23,Female,2023-09-26,624,0.0
665,CUST175,WH004,23,Female,2023-10-29,591,33.0
2010,CUST176,WH003,48,Male,2023-02-02,860,0.0
582,CUST176,WH004,48,Male,2023-08-09,672,188.0
582,CUST176,WH004,48,Male,2023-08-09,672,0.0
3053,CUST176,WH004,48,Male,2023-09-13,637,35.0
3053,CUST176,WH004,48,Male,2023-09-13,637,0.0
3407,CUST176,WH002,48,Male,2023-10-21,599,38.0
3407,CUST176,WH002,48,Male,2023-10-21,599,0.0
1768,CUST176,WH004,48,Male,2023-11-13,576,23.0
1768,CUST176,WH004,48,Male,2023-11-13,576,0.0
5635,CUST177,WH003,59,Female,2023-01-10,883,0.0
3706,CUST177,WH003,59,Female,2023-03-29,805,78.0
3706,CUST177,WH003,59,Female,2023-03-29,805,0.0
6867,CUST177,WH005,59,Female,2023-05-01,772,33.0
6867,CUST177,WH005,59,Female,2023-05-01,772,0.0
1430,CUST177,WH002,59,Female,2023-05-09,764,8.0
1430,CUST177,WH002,59,Female,2023-05-09,764,0.0
1814,CUST177,WH003,59,Female,2023-06-17,725,39.0
4892,CUST177,WH001,59,Female,2023-07-06,706,19.0
4892,CUST177,WH001,59,Female,2023-07-06,706,0.0
279,CUST177,WH001,59,Female,2023-08-25,656,50.0
279,CUST177,WH001,59,Female,2023-08-25,656,0.0
2109,CUST177,WH004,59,Female,2023-10-06,614,42.0
2109,CUST177,WH004,59,Female,2023-10-06,614,0.0
6761,CUST177,WH004,59,Female,2023-11-21,568,46.0
6761,CUST177,WH004,59,Female,2023-11-21,568,0.0
6521,CUST178,WH004,50,Female,2023-05-06,767,0.0
3730,CUST178,WH003,50,Female,2023-05-24,749,18.0
3730,CUST178,WH003,50,Female,2023-05-24,749,0.0
5586,CUST178,WH005,50,Female,2023-06-12,730,19.0
5586,CUST178,WH005,50,Female,2023-06-12,730,0.0
8511,CUST178,WH004,50,Female,2023-07-12,700,30.0
8511,CUST178,WH004,50,Female,2023-07-12,700,0.0
7937,CUST179,WH003,29,Female,2023-02-17,845,0.0
7530,CUST179,WH005,29,Female,2023-03-15,819,26.0
6723,CUST179,WH004,29,Female,2023-06-22,720,99.0
8406,CUST179,WH003,29,Female,2023-07-26,686,34.0
8406,CUST179,WH003,29,Female,2023-07-26,686,0.0
7927,CUST179,WH005,29,Female,2023-07-29,683,3.0
7927,CUST179,WH005,29,Female,2023-07-29,683,0.0
3092,CUST179,WH005,29,Female,2023-08-21,660,23.0
3092,CUST179,WH005,29,Female,2023-08-21,660,0.0
9364,CUST179,WH002,29,Female,2023-11-15,574,86.0
9364,CUST179,WH002,29,Female,2023-11-15,574,0.0
5042,CUST180,WH003,27,Female,2023-03-01,833,0.0
8775,CUST180,WH005,27,Female,2023-03-05,829,4.0
9811,CUST180,WH001,27,Female,2023-03-14,820,9.0
2108,CUST180,WH003,27,Female,2023-04-22,781,39.0
2108,CUST180,WH003,27,Female,2023-04-22,781,0.0
580,CUST180,WH004,27,Female,2023-08-02,679,102.0
580,CUST180,WH004,27,Female,2023-08-02,679,0.0
539,CUST180,WH002,27,Female,2023-08-09,672,7.0
539,CUST180,WH002,27,Female,2023-08-09,672,0.0
2355,CUST180,WH001,27,Female,2023-08-26,655,17.0
2355,CUST180,WH001,27,Female,2023-08-26,655,0.0
4552,CUST180,WH005,27,Female,2023-10-20,600,55.0
4552,CUST180,WH005,27,Female,2023-10-20,600,0.0
1518,CUST181,WH004,48,Female,2023-06-02,740,0.0
7975,CUST181,WH002,48,Female,2023-08-26,655,85.0
7975,CUST181,WH002,48,Female,2023-08-26,655,0.0
3194,CUST181,WH002,48,Female,2023-10-26,594,61.0
3194,CUST181,WH002,48,Female,2023-10-26,594,0.0
6013,CUST181,WH005,48,Female,2023-11-29,560,34.0
6013,CUST181,WH005,48,Female,2023-11-29,560,0.0
9307,CUST182,WH005,25,Female,2023-01-12,881,0.0
5289,CUST182,WH005,25,Female,2023-01-18,875,6.0
5289,CUST182,WH005,25,Female,2023-01-18,875,0.0
7894,CUST182,WH004,25,Female,2023-07-25,687,188.0
7894,CUST182,WH004,25,Female,2023-07-25,687,0.0
6906,CUST182,WH005,25,Female,2023-08-22,659,28.0
6906,CUST182,WH005,25,Female,2023-08-22,659,0.0
3456,CUST182,WH005,25,Female,2023-08-26,655,4.0
3456,CUST182,WH005,25,Female,2023-08-26,655,0.0
5308,CUST182,WH004,25,Female,2023-10-10,610,45.0
5308,CUST182,WH004,25,Female,2023-10-10,610,0.0
7383,CUST182,WH002,25,Female,2023-10-25,595,15.0
7383,CUST182,WH002,25,Female,2023-10-25,595,0.0
6338,CUST182,WH002,25,Female,2023-12-19,540,55.0
6338,CUST182,WH002,25,Female,2023-12-19,540,0.0
649,CUST183,WH004,45,Female,2023-06-21,721,0.0
1071,CUST183,WH004,45,Female,2023-12-04,555,166.0
1071,CUST183,WH004,45,Female,2023-12-04,555,0.0
1926,CUST184,WH001,38,Female,2023-01-01,892,0.0
4974,CUST184,WH002,38,Female,2023-03-19,815,77.0
4974,CUST184,WH002,38,Female,2023-03-19,815,0.0
7526,CUST184,WH002,38,Female,2023-04-07,796,19.0
7526,CUST184,WH002,38,Female,2023-04-07,796,0.0
8255,CUST184,WH001,38,Female,2023-05-16,757,39.0
8255,CUST184,WH001,38,Female,2023-05-16,757,0.0
1648,CUST184,WH005,38,Female,2023-06-19,723,34.0
1648,CUST184,WH005,38,Female,2023-06-19,723,0.0
5366,CUST184,WH001,38,Female,2023-07-10,702,21.0
5366,CUST184,WH001,38,Female,2023-07-10,702,0.0
4634,CUST184,WH004,38,Female,2023-08-12,669,33.0
4634,CUST184,WH004,38,Female,2023-08-12,669,0.0
5693,CUST184,WH002,38,Female,2023-09-06,644,25.0
1316,CUST184,WH005,38,Female,2023-11-28,561,83.0
1316,CUST184,WH005,38,Female,2023-11-28,561,0.0
5451,CUST185,WH004,23,Female,2023-03-02,832,0.0
1976,CUST185,WH002,23,Female,2023-03-09,825,7.0
1976,CUST185,WH002,23,Female,2023-03-09,825,0.0
5660,CUST185,WH002,23,Female,2023-05-24,749,76.0
5660,CUST185,WH002,23,Female,2023-05-24,749,0.0
9655,CUST185,WH002,23,Female,2023-06-15,727,22.0
9655,CUST185,WH002,23,Female,2023-06-15,727,0.0
8460,CUST185,WH002,23,Female,2023-10-17,603,124.0
1318,CUST185,WH005,23,Female,2023-10-30,590,13.0
4841,CUST185,WH005,23,Female,2023-11-23,566,24.0
4841,CUST185,WH005,23,Female,2023-11-23,566,0.0
9492,CUST185,WH003,23,Female,2023-12-03,556,10.0
9492,CUST185,WH003,23,Female,2023-12-03,556,0.0
6190,CUST186,WH005,27,Female,2023-06-29,713,0.0
7705,CUST186,WH005,27,Female,2023-10-02,618,95.0
7705,CUST186,WH005,27,Female,2023-10-02,618,0.0
6943,CUST186,WH001,27,Female,2023-10-10,610,8.0
6943,CUST186,WH001,27,Female,2023-10-10,610,0.0
4196,CUST186,WH003,27,Female,2023-10-28,592,18.0
4196,CUST186,WH003,27,Female,2023-10-28,592,0.0
1943,CUST186,WH001,27,Female,2023-11-12,577,15.0
1943,CUST186,WH001,27,Female,2023-11-12,577,0.0
4419,CUST187,WH002,64,Male,2023-02-04,858,0.0
7645,CUST187,WH003,64,Male,2023-03-03,831,27.0
7645,CUST187,WH003,64,Male,2023-03-03,831,0.0
2403,CUST187,WH002,64,Male,2023-03-06,828,3.0
9518,CUST187,WH002,64,Male,2023-03-23,811,17.0
9518,CUST187,WH002,64,Male,2023-03-23,811,0.0
6847,CUST187,WH003,64,Male,2023-06-09,733,78.0
6847,CUST187,WH003,64,Male,2023-06-09,733,0.0
7427,CUST187,WH002,64,Male,2023-10-30,590,143.0
7663,CUST188,WH002,54,Male,2023-02-08,854,0.0
3264,CUST188,WH004,54,Male,2023-02-25,837,17.0
745,CUST188,WH003,54,Male,2023-03-12,822,15.0
745,CUST188,WH003,54,Male,2023-03-12,822,0.0
1057,CUST188,WH004,54,Male,2023-07-10,702,120.0
1057,CUST188,WH004,54,Male,2023-07-10,702,0.0
1260,CUST188,WH002,54,Male,2023-10-02,618,84.0
1260,CUST188,WH002,54,Male,2023-10-02,618,0.0
3955,CUST188,WH005,54,Male,2023-10-20,600,18.0
3955,CUST188,WH005,54,Male,2023-10-20,600,0.0
